datetime,site_name,county,aqi,pm25,pm10,o3,co,wind_speed,wind_directions,data_source,county_display,site_name_display,hour,day_of_week,month,is_weekend,lag_1_aqi,lag_3_aqi,rolling_3h_aqi,rolling_6h_aqi,rolling_12h_aqi,pm25_lag_1,pm25_rolling_3h,aqi_diff,pm25_diff,target_next_hour_aqi,target_aqi
2026-07-12 04:00:00,安南測站,臺南市,60.8,40.3,55.6,38.7,0.601,2.45,111.2,Sample Data,臺南市,安南測站,4,6,7,1,58.4,73.4,66.53333333333333,64.60000000000001,71.16666666666667,41.8,41.199999999999996,2.3999999999999986,-1.5,75.7,75.7
2026-07-12 05:00:00,安南測站,臺南市,75.7,46.6,79.5,40.5,0.761,3.55,340.8,Sample Data,臺南市,安南測站,5,6,7,1,60.8,67.8,62.333333333333336,63.65,69.75,40.3,41.4,14.900000000000006,6.300000000000004,71.3,71.3
2026-07-12 06:00:00,安南測站,臺南市,71.3,44.5,74.0,46.5,0.621,3.04,89.7,Sample Data,臺南市,安南測站,6,6,7,1,75.7,58.4,64.96666666666665,66.81666666666666,69.81666666666666,46.6,42.9,-4.400000000000006,-2.1000000000000014,74.9,74.9
2026-07-12 07:00:00,安南測站,臺南市,74.9,39.9,67.1,41.3,0.588,3.57,65.4,Sample Data,臺南市,安南測站,7,6,7,1,71.3,60.8,69.26666666666667,67.89999999999999,69.10000000000001,44.5,43.79999999999999,3.6000000000000085,-4.600000000000001,71.0,71.0
2026-07-12 08:00:00,安南測站,臺南市,71.0,40.1,70.0,37.2,0.641,2.72,67.7,Sample Data,臺南市,安南測站,8,6,7,1,74.9,75.7,73.96666666666667,68.15,68.025,39.9,43.666666666666664,-3.9000000000000057,0.20000000000000284,71.2,71.2
2026-07-12 09:00:00,安南測站,臺南市,71.2,47.0,95.2,36.7,0.553,2.3,114.1,Sample Data,臺南市,安南測站,9,6,7,1,71.0,71.3,72.39999999999999,68.68333333333334,68.04166666666667,40.1,41.5,0.20000000000000284,6.899999999999999,75.9,75.9
2026-07-12 10:00:00,安南測站,臺南市,75.9,47.0,85.9,42.5,0.641,2.96,39.6,Sample Data,臺南市,安南測站,10,6,7,1,71.2,74.9,72.36666666666666,70.81666666666666,67.70833333333333,47.0,42.333333333333336,4.700000000000003,0.0,65.2,65.2
2026-07-12 11:00:00,安南測站,臺南市,65.2,48.8,70.1,47.7,0.534,2.03,51.4,Sample Data,臺南市,安南測站,11,6,7,1,75.9,71.0,72.7,73.33333333333333,68.49166666666666,47.0,44.699999999999996,-10.700000000000003,1.7999999999999972,64.9,64.9
2026-07-12 12:00:00,安南測站,臺南市,64.9,44.4,80.2,42.3,0.608,2.39,355.6,Sample Data,臺南市,安南測站,12,6,7,1,65.2,71.2,70.76666666666667,71.58333333333333,69.2,48.8,47.6,-0.29999999999999716,-4.399999999999999,67.3,67.3
2026-07-12 13:00:00,安南測站,臺南市,67.3,43.4,77.5,45.2,0.588,3.53,190.0,Sample Data,臺南市,安南測站,13,6,7,1,64.9,75.9,68.66666666666667,70.51666666666667,69.20833333333333,44.4,46.73333333333333,2.3999999999999915,-1.0,52.1,52.1
2026-07-12 14:00:00,安南測站,臺南市,52.1,41.0,80.0,49.1,0.611,1.55,85.4,Sample Data,臺南市,安南測站,14,6,7,1,67.3,65.2,65.8,69.25,68.7,43.4,45.53333333333333,-15.199999999999996,-2.3999999999999986,77.4,77.4
2026-07-12 15:00:00,安南測站,臺南市,77.4,41.9,70.8,58.1,0.708,2.28,82.8,Sample Data,臺南市,安南測站,15,6,7,1,52.1,64.9,61.43333333333334,66.10000000000001,67.39166666666667,41.0,42.93333333333334,25.300000000000004,0.8999999999999986,61.7,61.7
2026-07-12 16:00:00,安南測站,臺南市,61.7,46.1,75.0,55.7,0.584,3.08,117.2,Sample Data,臺南市,安南測站,16,6,7,1,77.4,67.3,65.60000000000001,67.13333333333334,68.97500000000001,41.9,42.099999999999994,-15.700000000000003,4.200000000000003,73.8,73.8
2026-07-12 17:00:00,安南測站,臺南市,73.8,45.7,89.9,60.6,0.587,1.71,38.6,Sample Data,臺南市,安南測站,17,6,7,1,61.7,52.1,63.73333333333333,64.76666666666667,69.05,46.1,43.0,12.099999999999994,-0.3999999999999986,74.6,74.6
2026-07-12 18:00:00,安南測站,臺南市,74.6,49.1,84.3,59.9,0.613,2.56,81.8,Sample Data,臺南市,安南測站,18,6,7,1,73.8,77.4,70.96666666666665,66.2,68.89166666666667,45.7,44.56666666666666,0.7999999999999972,3.3999999999999986,68.5,68.5
2026-07-12 19:00:00,安南測站,臺南市,68.5,43.2,82.3,52.6,0.55,2.8,154.0,Sample Data,臺南市,安南測站,19,6,7,1,74.6,61.7,70.03333333333332,67.81666666666666,69.16666666666667,49.1,46.96666666666667,-6.099999999999994,-5.899999999999999,73.2,73.2
2026-07-12 20:00:00,安南測站,臺南市,73.2,42.6,75.5,60.6,0.587,2.84,131.0,Sample Data,臺南市,安南測站,20,6,7,1,68.5,73.8,72.3,68.01666666666667,68.63333333333334,43.2,46.0,4.700000000000003,-0.6000000000000014,73.8,73.8
2026-07-12 21:00:00,安南測站,臺南市,73.8,47.9,65.0,58.7,0.637,1.95,173.9,Sample Data,臺南市,安南測站,21,6,7,1,73.2,74.6,72.1,71.53333333333333,68.81666666666666,42.6,44.96666666666667,0.5999999999999943,5.299999999999997,64.9,64.9
2026-07-12 22:00:00,安南測站,臺南市,64.9,41.0,63.2,50.3,0.533,1.76,61.6,Sample Data,臺南市,安南測站,22,6,7,1,73.8,68.5,71.83333333333333,70.93333333333334,69.03333333333333,47.9,44.56666666666667,-8.899999999999991,-6.899999999999999,67.8,67.8
2026-07-12 23:00:00,安南測站,臺南市,67.8,40.2,70.3,48.9,0.602,3.19,108.9,Sample Data,臺南市,安南測站,23,6,7,1,64.9,73.2,70.63333333333333,71.46666666666667,68.11666666666666,41.0,43.833333333333336,2.8999999999999915,-0.7999999999999972,78.7,78.7
2026-07-13 00:00:00,安南測站,臺南市,78.7,45.7,69.8,52.4,0.608,1.58,95.6,Sample Data,臺南市,安南測站,0,0,7,0,67.8,73.8,68.83333333333333,70.46666666666667,68.33333333333333,40.2,43.03333333333333,10.900000000000006,5.5,64.6,64.6
2026-07-13 01:00:00,安南測站,臺南市,64.6,43.0,74.5,40.9,0.623,3.53,192.8,Sample Data,臺南市,安南測站,1,0,7,0,78.7,64.9,70.46666666666665,71.15,69.48333333333333,45.7,42.300000000000004,-14.100000000000009,-2.700000000000003,80.9,80.9
2026-07-13 02:00:00,安南測站,臺南市,80.9,46.6,90.9,47.0,0.578,2.69,101.1,Sample Data,臺南市,安南測站,2,0,7,0,64.6,67.8,70.36666666666666,70.5,69.25833333333334,43.0,42.96666666666667,16.30000000000001,3.6000000000000014,64.4,64.4
2026-07-13 03:00:00,安南測站,臺南市,64.4,40.9,73.7,41.7,0.655,1.44,108.6,Sample Data,臺南市,安南測站,3,0,7,0,80.9,78.7,74.73333333333333,71.78333333333333,71.65833333333333,46.6,45.1,-16.5,-5.700000000000003,68.2,68.2
2026-07-13 04:00:00,安南測站,臺南市,68.2,47.1,69.3,44.9,0.671,3.32,29.6,Sample Data,臺南市,安南測站,4,0,7,0,64.4,64.6,69.96666666666665,70.21666666666665,70.575,40.9,43.5,3.799999999999997,6.200000000000003,77.1,77.1
2026-07-13 05:00:00,安南測站,臺南市,77.1,46.3,70.7,46.6,0.699,2.8,134.4,Sample Data,臺南市,安南測站,5,0,7,0,68.2,80.9,71.16666666666667,70.76666666666667,71.11666666666666,47.1,44.86666666666667,8.899999999999991,-0.8000000000000043,89.7,89.7
2026-07-13 06:00:00,安南測站,臺南市,89.7,47.3,80.4,44.0,0.772,1.65,153.0,Sample Data,臺南市,安南測站,6,0,7,0,77.1,64.4,69.89999999999999,72.31666666666666,71.39166666666667,46.3,44.76666666666667,12.600000000000009,1.0,75.0,75.0
2026-07-13 07:00:00,安南測站,臺南市,75.0,48.3,79.0,48.3,0.691,1.47,123.0,Sample Data,臺南市,安南測站,7,0,7,0,89.7,68.2,78.33333333333333,74.14999999999999,72.64999999999999,47.3,46.9,-14.700000000000003,1.0,98.1,98.1
2026-07-13 08:00:00,安南測站,臺南市,98.1,56.5,98.9,51.2,0.715,2.82,92.3,Sample Data,臺南市,安南測站,8,0,7,0,75.0,77.1,80.60000000000001,75.88333333333333,73.19166666666666,48.3,47.29999999999999,23.099999999999994,8.200000000000003,85.3,85.3
2026-07-13 09:00:00,安南測站,臺南市,85.3,45.5,88.3,38.3,0.805,1.34,75.4,Sample Data,臺南市,安南測站,9,0,7,0,98.1,89.7,87.59999999999998,78.75,75.26666666666667,56.5,50.699999999999996,-12.799999999999997,-11.0,82.3,82.3
2026-07-13 10:00:00,安南測站,臺南市,82.3,50.6,83.5,40.5,0.62,2.32,134.2,Sample Data,臺南市,安南測站,10,0,7,0,85.3,75.0,86.13333333333333,82.23333333333333,76.225,45.5,50.1,-3.0,5.100000000000001,78.1,78.1
2026-07-13 11:00:00,安南測站,臺南市,78.1,46.8,87.0,42.1,0.66,2.12,154.9,Sample Data,臺南市,安南測站,11,0,7,0,82.3,98.1,88.56666666666666,84.58333333333333,77.675,50.6,50.86666666666667,-4.200000000000003,-3.8000000000000043,70.9,70.9
2026-07-13 12:00:00,安南測站,臺南市,70.9,45.9,70.0,49.9,0.561,2.99,66.5,Sample Data,臺南市,安南測站,12,0,7,0,78.1,85.3,81.89999999999999,84.75,78.53333333333335,46.8,47.63333333333333,-7.199999999999989,-0.8999999999999986,66.5,66.5
2026-07-13 13:00:00,安南測站,臺南市,66.5,38.5,74.7,51.8,0.657,2.99,101.3,Sample Data,臺南市,安南測站,13,0,7,0,70.9,82.3,77.09999999999998,81.61666666666666,77.88333333333334,45.9,47.76666666666667,-4.400000000000006,-7.399999999999999,71.4,71.4
2026-07-13 14:00:00,安南測站,臺南市,71.4,46.5,78.1,55.4,0.524,2.52,144.3,Sample Data,臺南市,安南測站,14,0,7,0,66.5,78.1,71.83333333333333,80.19999999999999,78.04166666666667,38.5,43.73333333333333,4.900000000000006,8.0,76.8,76.8
2026-07-13 15:00:00,安南測站,臺南市,76.8,45.5,85.4,53.9,0.692,3.29,160.0,Sample Data,臺南市,安南測站,15,0,7,0,71.4,70.9,69.60000000000001,75.75,77.25,46.5,43.633333333333326,5.3999999999999915,-1.0,76.7,76.7
2026-07-13 16:00:00,安南測站,臺南市,76.7,42.0,78.6,59.1,0.648,2.75,227.7,Sample Data,臺南市,安南測站,16,0,7,0,76.8,66.5,71.56666666666666,74.33333333333333,78.28333333333333,45.5,43.5,-0.09999999999999432,-3.5,80.6,80.6
2026-07-13 17:00:00,安南測站,臺南市,80.6,46.4,91.1,64.1,0.718,2.22,10.9,Sample Data,臺南市,安南測站,17,0,7,0,76.7,71.4,74.96666666666665,73.4,78.99166666666666,42.0,44.666666666666664,3.8999999999999915,4.399999999999999,81.7,81.7
2026-07-13 18:00:00,安南測站,臺南市,81.7,46.9,87.9,60.1,0.642,2.11,153.8,Sample Data,臺南市,安南測站,18,0,7,0,80.6,76.8,78.03333333333332,73.81666666666666,79.28333333333333,46.4,44.63333333333333,1.1000000000000085,0.5,80.7,80.7
2026-07-13 19:00:00,安南測站,臺南市,80.7,51.9,88.5,66.3,0.622,2.75,127.6,Sample Data,臺南市,安南測站,19,0,7,0,81.7,76.7,79.66666666666666,75.61666666666667,78.61666666666666,46.9,45.1,-1.0,5.0,84.9,84.9
2026-07-13 20:00:00,安南測站,臺南市,84.9,47.2,92.0,57.3,0.697,1.8,61.9,Sample Data,臺南市,安南測站,20,0,7,0,80.7,80.6,81.0,77.98333333333333,79.09166666666667,51.9,48.4,4.200000000000003,-4.699999999999996,76.6,76.6
2026-07-13 21:00:00,安南測站,臺南市,76.6,54.0,107.2,56.0,0.737,1.4,176.6,Sample Data,臺南市,安南測站,21,0,7,0,84.9,81.7,82.43333333333334,80.23333333333333,77.99166666666666,47.2,48.666666666666664,-8.300000000000011,6.799999999999997,81.4,81.4
2026-07-13 22:00:00,安南測站,臺南市,81.4,46.0,80.5,55.5,0.652,2.77,196.2,Sample Data,臺南市,安南測站,22,0,7,0,76.6,80.7,80.73333333333333,80.2,77.26666666666667,54.0,51.03333333333333,4.800000000000011,-8.0,79.9,79.9
2026-07-13 23:00:00,安南測站,臺南市,79.9,47.2,75.0,53.3,0.702,1.23,53.1,Sample Data,臺南市,安南測站,23,0,7,0,81.4,84.9,80.96666666666665,80.98333333333333,77.19166666666666,46.0,49.06666666666666,-1.5,1.2000000000000028,86.0,86.0
2026-07-14 00:00:00,安南測站,臺南市,86.0,46.6,80.2,48.7,0.654,2.5,151.6,Sample Data,臺南市,安南測站,0,1,7,0,79.9,76.6,79.3,80.86666666666666,77.34166666666668,47.2,49.06666666666667,6.099999999999994,-0.6000000000000014,75.5,75.5
2026-07-14 01:00:00,安南測站,臺南市,75.5,42.9,70.5,46.9,0.674,2.02,164.4,Sample Data,臺南市,安南測站,1,1,7,0,86.0,81.4,82.43333333333334,81.58333333333333,78.60000000000001,46.6,46.6,-10.5,-3.700000000000003,77.3,77.3
2026-07-14 02:00:00,安南測站,臺南市,77.3,47.5,96.8,57.0,0.657,2.19,181.4,Sample Data,臺南市,安南測站,2,1,7,0,75.5,79.9,80.46666666666665,80.71666666666667,79.35000000000001,42.9,45.56666666666667,1.7999999999999972,4.600000000000001,80.4,80.4
2026-07-14 03:00:00,安南測站,臺南市,80.4,41.5,86.0,43.0,0.664,1.74,205.5,Sample Data,臺南市,安南測站,3,1,7,0,77.3,86.0,79.6,79.45,79.84166666666667,47.5,45.666666666666664,3.1000000000000085,-6.0,79.3,79.3
2026-07-14 04:00:00,安南測站,臺南市,79.3,46.7,77.9,48.1,0.631,0.29,183.7,Sample Data,臺南市,安南測站,4,1,7,0,80.4,75.5,77.73333333333333,80.08333333333333,80.14166666666667,41.5,43.96666666666667,-1.1000000000000085,5.200000000000003,93.3,93.3
2026-07-14 05:00:00,安南測站,臺南市,93.3,51.9,83.0,48.3,0.637,1.36,216.9,Sample Data,臺南市,安南測站,5,1,7,0,79.3,77.3,79.0,79.73333333333333,80.35833333333333,46.7,45.23333333333333,14.0,5.199999999999996,93.0,93.0
2026-07-14 06:00:00,安南測站,臺南市,93.0,48.0,89.1,31.0,0.76,2.34,238.5,Sample Data,臺南市,安南測站,6,1,7,0,93.3,80.4,84.33333333333333,81.96666666666667,81.41666666666667,51.9,46.699999999999996,-0.29999999999999716,-3.8999999999999986,92.7,92.7
2026-07-14 07:00:00,安南測站,臺南市,92.7,49.8,89.0,42.3,0.701,0.7,134.2,Sample Data,臺南市,安南測站,7,1,7,0,93.0,79.3,88.53333333333332,83.13333333333334,82.35833333333333,48.0,48.86666666666667,-0.29999999999999716,1.7999999999999972,90.5,90.5
2026-07-14 08:00:00,安南測站,臺南市,90.5,42.0,67.9,43.4,0.695,0.33,289.4,Sample Data,臺南市,安南測站,8,1,7,0,92.7,93.3,93.0,86.0,83.35833333333333,49.8,49.9,-2.200000000000003,-7.799999999999997,82.6,82.6
2026-07-14 09:00:00,安南測站,臺南市,82.6,44.4,87.4,44.5,0.65,1.72,216.9,Sample Data,臺南市,安南測站,9,1,7,0,90.5,93.0,92.06666666666666,88.2,83.825,42.0,46.6,-7.900000000000006,2.3999999999999986,80.0,80.0
2026-07-14 10:00:00,安南測站,臺南市,80.0,47.3,88.5,45.6,0.631,0.7,196.4,Sample Data,臺南市,安南測站,10,1,7,0,82.6,92.7,88.59999999999998,88.56666666666666,84.325,44.4,45.4,-2.5999999999999943,2.8999999999999986,75.8,75.8
2026-07-14 11:00:00,安南測站,臺南市,75.8,45.4,86.2,39.3,0.7,1.87,342.4,Sample Data,臺南市,安南測站,11,1,7,0,80.0,90.5,84.36666666666666,88.68333333333334,84.20833333333333,47.3,44.56666666666666,-4.200000000000003,-1.8999999999999986,81.7,81.7
2026-07-14 12:00:00,安南測站,臺南市,81.7,47.7,80.4,52.5,0.724,0.87,263.1,Sample Data,臺南市,安南測站,12,1,7,0,75.8,82.6,79.46666666666665,85.76666666666667,83.86666666666666,45.4,45.699999999999996,5.900000000000006,2.3000000000000043,84.0,84.0
2026-07-14 13:00:00,安南測站,臺南市,84.0,47.3,100.2,54.6,0.653,1.25,260.5,Sample Data,臺南市,安南測站,13,1,7,0,81.7,80.0,79.16666666666667,83.88333333333333,83.50833333333334,47.7,46.79999999999999,2.299999999999997,-0.4000000000000057,89.4,89.4
2026-07-14 14:00:00,安南測站,臺南市,89.4,42.4,83.1,47.4,0.729,2.64,202.7,Sample Data,臺南市,安南測站,14,1,7,0,84.0,75.8,80.5,82.43333333333334,84.21666666666665,47.3,46.800000000000004,5.400000000000006,-4.899999999999999,79.5,79.5
2026-07-14 15:00:00,安南測站,臺南市,79.5,51.2,87.8,48.3,0.679,2.41,273.0,Sample Data,臺南市,安南測站,15,1,7,0,89.4,81.7,85.03333333333332,82.25,85.22500000000001,42.4,45.800000000000004,-9.900000000000006,8.800000000000004,95.2,95.2
2026-07-14 16:00:00,安南測站,臺南市,95.2,47.4,74.6,54.7,0.704,2.22,320.2,Sample Data,臺南市,安南測站,16,1,7,0,79.5,84.0,84.3,81.73333333333333,85.14999999999999,51.2,46.96666666666667,15.700000000000003,-3.8000000000000043,99.8,99.8
2026-07-14 17:00:00,安南測站,臺南市,99.8,49.9,81.2,65.8,0.747,1.92,224.9,Sample Data,臺南市,安南測站,17,1,7,0,95.2,89.4,88.03333333333335,84.26666666666667,86.47500000000001,47.4,47.0,4.599999999999994,2.5,90.7,90.7
2026-07-14 18:00:00,安南測站,臺南市,90.7,47.7,91.1,56.8,0.755,2.35,337.2,Sample Data,臺南市,安南測站,18,1,7,0,99.8,79.5,91.5,88.26666666666667,87.01666666666667,49.9,49.5,-9.099999999999994,-2.1999999999999957,92.7,92.7
2026-07-14 19:00:00,安南測站,臺南市,92.7,48.0,96.1,64.4,0.709,0.94,196.4,Sample Data,臺南市,安南測站,19,1,7,0,90.7,95.2,95.23333333333333,89.76666666666667,86.825,47.7,48.333333333333336,2.0,0.29999999999999716,88.6,88.6
2026-07-14 20:00:00,安南測站,臺南市,88.6,50.5,80.7,61.7,0.679,1.61,199.5,Sample Data,臺南市,安南測站,20,1,7,0,92.7,99.8,94.39999999999999,91.21666666666665,86.82499999999999,48.0,48.53333333333333,-4.1000000000000085,2.5,86.6,86.6
2026-07-14 21:00:00,安南測站,臺南市,86.6,51.2,90.7,58.7,0.583,2.12,275.9,Sample Data,臺南市,安南測站,21,1,7,0,88.6,90.7,90.66666666666667,91.08333333333333,86.66666666666667,50.5,48.73333333333333,-2.0,0.7000000000000028,91.9,91.9
2026-07-14 22:00:00,安南測站,臺南市,91.9,43.7,68.2,52.9,0.726,2.41,175.5,Sample Data,臺南市,安南測站,22,1,7,0,86.6,92.7,89.3,92.26666666666667,87.0,51.2,49.900000000000006,5.300000000000011,-7.5,83.7,83.7
2026-07-14 23:00:00,安南測站,臺南市,83.7,43.5,69.1,52.9,0.617,2.36,323.7,Sample Data,臺南市,安南測站,23,1,7,0,91.9,88.6,89.03333333333332,91.71666666666665,87.99166666666667,43.7,48.46666666666667,-8.200000000000003,-0.20000000000000284,78.7,78.7
2026-07-15 00:00:00,安南測站,臺南市,78.7,44.6,73.6,44.4,0.719,1.89,248.1,Sample Data,臺南市,安南測站,0,2,7,0,83.7,86.6,87.39999999999999,89.03333333333335,88.64999999999999,43.5,46.13333333333333,-5.0,1.1000000000000014,81.0,81.0
2026-07-15 01:00:00,安南測站,臺南市,81.0,47.1,81.5,54.6,0.616,2.59,235.4,Sample Data,臺南市,安南測站,1,2,7,0,78.7,91.9,84.76666666666667,87.03333333333335,88.39999999999999,44.6,43.93333333333334,2.299999999999997,2.5,83.0,83.0
2026-07-15 02:00:00,安南測站,臺南市,83.0,51.5,105.6,50.3,0.666,2.35,271.7,Sample Data,臺南市,安南測站,2,2,7,0,81.0,83.7,81.13333333333333,85.08333333333333,88.14999999999999,47.1,45.06666666666667,2.0,4.399999999999999,77.2,77.2
2026-07-15 03:00:00,安南測站,臺南市,77.2,43.7,64.2,50.2,0.677,1.17,246.0,Sample Data,臺南市,安南測站,3,2,7,0,83.0,78.7,80.89999999999999,84.14999999999999,87.61666666666666,51.5,47.73333333333334,-5.799999999999997,-7.799999999999997,84.9,84.9
2026-07-15 04:00:00,安南測站,臺南市,84.9,49.6,88.5,44.6,0.713,2.23,215.3,Sample Data,臺南市,安南測站,4,2,7,0,77.2,81.0,80.39999999999999,82.58333333333333,87.425,43.7,47.43333333333334,7.700000000000003,5.899999999999999,94.5,94.5
2026-07-15 05:00:00,安南測站,臺南市,94.5,49.4,89.6,50.2,0.758,2.16,203.7,Sample Data,臺南市,安南測站,5,2,7,0,84.9,83.0,81.7,81.41666666666667,86.56666666666666,49.6,48.26666666666667,9.599999999999994,-0.20000000000000284,94.7,94.7
2026-07-15 06:00:00,安南測站,臺南市,94.7,52.0,85.1,44.7,0.722,3.53,240.2,Sample Data,臺南市,安南測站,6,2,7,0,94.5,77.2,85.53333333333335,83.21666666666667,86.125,49.4,47.56666666666667,0.20000000000000284,2.6000000000000014,87.1,87.1
2026-07-15 07:00:00,安南測站,臺南市,87.1,46.8,80.4,37.4,0.667,2.17,342.8,Sample Data,臺南市,安南測站,7,2,7,0,94.7,84.9,91.36666666666667,85.88333333333334,86.45833333333333,52.0,50.333333333333336,-7.6000000000000085,-5.200000000000003,98.4,98.4
2026-07-15 08:00:00,安南測站,臺南市,98.4,55.5,93.6,49.3,0.68,0.69,329.7,Sample Data,臺南市,安南測站,8,2,7,0,87.1,94.5,92.09999999999998,86.90000000000002,85.99166666666667,46.8,49.4,11.300000000000011,8.700000000000003,94.1,94.1
2026-07-15 09:00:00,安南測站,臺南市,94.1,52.5,98.5,48.4,0.726,2.09,298.1,Sample Data,臺南市,安南測站,9,2,7,0,98.4,94.7,93.39999999999999,89.46666666666668,86.80833333333334,55.5,51.43333333333333,-4.300000000000011,-3.0,84.8,84.8
2026-07-15 10:00:00,安南測站,臺南市,84.8,46.2,76.4,39.0,0.698,2.65,340.8,Sample Data,臺南市,安南測站,10,2,7,0,94.1,87.1,93.19999999999999,92.28333333333335,87.43333333333334,52.5,51.599999999999994,-9.299999999999997,-6.299999999999997,88.2,88.2
2026-07-15 11:00:00,安南測站,臺南市,88.2,50.6,93.2,39.1,0.758,1.4,222.8,Sample Data,臺南市,安南測站,11,2,7,0,84.8,98.4,92.43333333333332,92.26666666666667,86.84166666666665,46.2,51.400000000000006,3.4000000000000057,4.399999999999999,78.2,78.2
2026-07-15 12:00:00,安南測站,臺南市,78.2,53.2,74.6,44.5,0.652,2.54,303.4,Sample Data,臺南市,安南測站,12,2,7,0,88.2,94.1,89.03333333333332,91.21666666666665,87.21666666666665,50.6,49.76666666666667,-10.0,2.6000000000000014,78.7,78.7
2026-07-15 13:00:00,安南測站,臺南市,78.7,46.8,92.4,49.9,0.617,2.63,312.1,Sample Data,臺南市,安南測站,13,2,7,0,78.2,84.8,83.73333333333333,88.46666666666665,87.175,53.2,50.0,0.5,-6.400000000000006,81.7,81.7
2026-07-15 14:00:00,安南測站,臺南市,81.7,48.8,97.3,55.6,0.658,0.93,304.3,Sample Data,臺南市,安南測站,14,2,7,0,78.7,88.2,81.69999999999999,87.06666666666666,86.98333333333333,46.8,50.199999999999996,3.0,2.0,87.6,87.6
2026-07-15 15:00:00,安南測站,臺南市,87.6,48.2,88.8,52.8,0.731,3.22,283.1,Sample Data,臺南市,安南測站,15,2,7,0,81.7,78.2,79.53333333333333,84.28333333333335,86.875,48.8,49.6,5.8999999999999915,-0.5999999999999943,90.7,90.7
2026-07-15 16:00:00,安南測站,臺南市,90.7,48.9,79.2,57.0,0.666,3.1,324.1,Sample Data,臺南市,安南測站,16,2,7,0,87.6,78.7,82.66666666666666,83.2,87.74166666666667,48.2,47.93333333333334,3.1000000000000085,0.6999999999999957,95.0,95.0
2026-07-15 17:00:00,安南測站,臺南市,95.0,51.0,73.7,61.9,0.758,2.84,90.0,Sample Data,臺南市,安南測站,17,2,7,0,90.7,81.7,86.66666666666667,84.18333333333334,88.22500000000001,48.9,48.63333333333333,4.299999999999997,2.1000000000000014,93.7,93.7
2026-07-15 18:00:00,安南測站,臺南市,93.7,47.5,76.7,59.0,0.581,1.48,345.4,Sample Data,臺南市,安南測站,18,2,7,0,95.0,87.6,91.10000000000001,85.31666666666666,88.26666666666667,51.0,49.36666666666667,-1.2999999999999972,-3.5,90.8,90.8
2026-07-15 19:00:00,安南測站,臺南市,90.8,48.0,99.1,63.8,0.712,0.45,282.0,Sample Data,臺南市,安南測站,19,2,7,0,93.7,90.7,93.13333333333333,87.89999999999999,88.18333333333334,47.5,49.13333333333333,-2.9000000000000057,0.5,89.9,89.9
2026-07-15 20:00:00,安南測站,臺南市,89.9,48.5,93.5,61.8,0.741,1.41,244.7,Sample Data,臺南市,安南測站,20,2,7,0,90.8,95.0,93.16666666666667,89.91666666666667,88.49166666666667,48.0,48.833333333333336,-0.8999999999999915,0.5,87.2,87.2
2026-07-15 21:00:00,安南測站,臺南市,87.2,50.0,88.3,58.3,0.706,2.3,339.2,Sample Data,臺南市,安南測站,21,2,7,0,89.9,93.7,91.46666666666665,91.28333333333335,87.78333333333335,48.5,48.0,-2.700000000000003,1.5,95.6,95.6
2026-07-15 22:00:00,安南測站,臺南市,95.6,47.2,76.0,61.8,0.675,2.14,12.0,Sample Data,臺南市,安南測站,22,2,7,0,87.2,90.8,89.3,91.21666666666668,87.20833333333333,50.0,48.833333333333336,8.399999999999991,-2.799999999999997,81.4,81.4
2026-07-15 23:00:00,安南測站,臺南市,81.4,49.5,88.9,57.4,0.669,1.78,298.4,Sample Data,臺南市,安南測站,23,2,7,0,95.6,89.9,90.89999999999999,92.03333333333332,88.10833333333333,47.2,48.56666666666666,-14.199999999999989,2.299999999999997,82.4,82.4
2026-07-16 00:00:00,安南測站,臺南市,82.4,44.3,71.0,61.2,0.743,2.21,338.2,Sample Data,臺南市,安南測站,0,3,7,0,81.4,87.2,88.06666666666666,89.76666666666667,87.54166666666667,49.5,48.9,1.0,-5.200000000000003,78.1,78.1
2026-07-16 01:00:00,安南測站,臺南市,78.1,44.4,83.4,51.0,0.604,3.12,309.3,Sample Data,臺南市,安南測站,1,3,7,0,82.4,95.6,86.46666666666665,87.88333333333333,87.89166666666667,44.3,47.0,-4.300000000000011,0.10000000000000142,85.3,85.3
2026-07-16 02:00:00,安南測站,臺南市,85.3,45.4,73.1,46.5,0.608,1.33,17.1,Sample Data,臺南市,安南測站,2,3,7,0,78.1,81.4,80.63333333333333,85.76666666666667,87.84166666666668,44.4,46.06666666666666,7.200000000000003,1.0,83.6,83.6
2026-07-16 03:00:00,安南測站,臺南市,83.6,44.8,85.1,51.7,0.675,2.47,21.0,Sample Data,臺南市,安南測站,3,3,7,0,85.3,82.4,81.93333333333334,85.0,88.14166666666667,45.4,44.699999999999996,-1.7000000000000028,-0.6000000000000014,91.0,91.0
2026-07-16 04:00:00,安南測站,臺南市,91.0,45.4,80.6,49.7,0.701,2.21,342.7,Sample Data,臺南市,安南測站,4,3,7,0,83.6,78.1,82.33333333333331,84.39999999999999,87.80833333333334,44.8,44.86666666666667,7.400000000000006,0.6000000000000014,81.9,81.9
2026-07-16 05:00:00,安南測站,臺南市,81.9,47.0,72.7,42.1,0.609,2.27,328.2,Sample Data,臺南市,安南測站,5,3,7,0,91.0,85.3,86.63333333333333,83.63333333333333,87.83333333333333,45.4,45.199999999999996,-9.099999999999994,1.6000000000000014,90.4,90.4
